ECO_ID,SpeciesCount,BiomeType,GF_H,LC_A,PH_D,RS_T,PT_U,LS_C,LM_L,LV_P,SS_B,IF_I,OP_H,FS_Z,PF_C,FT_D,FD_D,SizeCategory,sPC1,sPC2,sPC3
60229,515.6666667,Trop/Subtrop Forests,-1.162345124,-3.24938083,-1.016485862,-0.06050354,0.947277185,-1.006436769,-0.957759194,-1.749392014,0.953301566,0.584441281,1.3664944,-0.789916258,0.307098896,0.678712412,-0.26346652,"[57, 670]",2.86021400682189,0.0148421478717611,-1.91277205837924
60230,2750.6,Trop/Subtrop Forests,-0.118464572,-1.955275367,-0.471528256,-0.327629709,0.940810533,-1.398475797,-0.60318525,-1.160514028,1.073607633,0.54837241,0.987004153,-0.789603633,0.138791265,1.292691914,-0.042754623,"(1652, 9633]",1.41138020636781,-0.734706486540008,-0.841041475742309
60232,389.5333333,Trop/Subtrop Forests,0.149873656,-1.722814084,-0.67459852,0.314441717,1.117653571,-1.509097125,-0.292628581,-1.414168555,1.313479588,0.243960548,1.138732722,-0.999900316,-0.05323945,1.107643911,-0.046644156,"[57, 670]",1.24211826144773,-1.19829209244444,-1.29466062920623
60233,1338.333333,Trop/Subtrop Forests,0.029756351,-1.711171278,-0.694272113,-0.574876282,0.916075427,-1.526603903,-0.486973111,-1.149441994,1.029063855,0.447703701,1.180125489,-0.875757102,0.195446689,1.271184178,-0.133086099,"(670, 1652]",1.55883423357406,-0.249189496025101,-1.01977224494574
60235,1478.466667,Trop/Subtrop Forests,0.001139924,-1.742094733,-0.707115898,-0.417106583,0.954452962,-1.418926096,-0.535561614,-1.091586071,1.083825472,0.380833622,1.358459798,-0.809531762,0.177864253,1.17344148,-0.042734502,"(670, 1652]",1.39380738363831,-0.652194018094418,-1.15461963648631
60301,434,Trop/Subtrop Forests,-0.441656458,-2.060269009,-1.315623388,-0.394503043,0.670263335,-1.707634095,-0.77285778,-1.454877903,1.046170666,0.144540854,1.031953726,-1.154126252,0.091167192,0.765569483,-0.146720245,"[57, 670]",3.23184020336753,-0.32070481263635,-1.18165986707158
60302,382.2,Trop/Subtrop Forests,-0.11393055,-2.221887997,-1.395572507,-1.509816853,0.78082796,-1.644716901,-1.0364272,-0.963364031,1.215493642,0.500097775,1.084226761,-0.980535287,0.39884891,0.797823073,-0.230059457,"[57, 670]",2.73501809281108,0.396930663331962,-0.126562106616336
60303,5213.4,Trop/Subtrop Forests,0.166372874,-2.29256255,-0.76344058,-0.62770453,0.940476955,-1.883913118,-0.795588167,-0.667496233,1.217219977,0.811519376,0.608587393,-0.619852788,0.262801349,1.152755752,-0.195318761,"(1652, 9633]",1.39372943850265,-0.368837148574589,1.0518497199892
60304,386.6666667,Trop/Subtrop Forests,-0.732369493,-3.257160457,-1.68544451,-1.785949841,0.305604854,-2.246678993,-1.745701827,-1.290992252,0.994887151,0.353822468,0.611307869,-1.211661698,0.219681005,0.525550352,-0.37002245,"[57, 670]",5.38150008563412,0.963924461141182,0.512917966722867
60305,950.3333333,Trop/Subtrop Forests,-0.095291143,-2.646752865,-1.07103362,-0.729295695,0.442141034,-2.11407411,-0.73871943,-1.037068959,1.150624818,0.803210067,0.455739863,-0.838064843,0.245712423,0.718980642,-0.431530736,"(670, 1652]",2.85690615153924,0.232999940596369,0.521401222625236
60306,412.6,Trop/Subtrop Forests,0.439824872,-1.966084661,-1.772608515,-2.47307317,0.861547468,-2.179354907,-1.178040871,-0.324761363,1.660637318,1.010658118,0.881592694,-0.845397622,0.707610804,1.03803369,-0.592609664,"[57, 670]",1.98973800529247,1.21160133037105,2.14537520903232
60307,472.6666667,Trop/Subtrop Forests,0.689035844,-1.27811098,0.07780577,-0.20722194,1.129134386,-1.657860354,-0.379581607,-0.496661534,1.126121023,0.576617913,0.985572476,-0.733655684,0.199173809,1.848466688,-0.072879246,"[57, 670]",-0.182351751443628,-0.507740064856494,-0.0652352691295206
60308,1833.466667,Trop/Subtrop Forests,0.125587208,-2.397221385,-0.480951667,-0.126040975,0.869145078,-1.78057454,-0.423614545,-0.899293953,1.151956378,0.787382414,0.407921276,-0.83104831,-0.059213083,1.19535407,-0.239396951,"(1652, 9633]",1.48552331215212,-0.440175747321253,0.255901196822656
60309,3676.733333,Trop/Subtrop Forests,0.310985026,-2.1942468,-0.338496725,-0.286270744,0.870672926,-1.716501023,-0.486577023,-0.789656756,1.211871439,0.845181581,0.438681159,-0.67997598,0.018088469,1.542796987,-0.114433539,"(1652, 9633]",0.908435298735298,-0.871632039464946,0.49862872296503
60310,5271.4,Trop/Subtrop Forests,0.631117516,-1.948117585,-0.126110011,-0.276151926,1.003192975,-1.890081986,-0.438429002,-0.524409299,1.19305051,0.873220329,0.481883842,-0.702220777,0.10165493,1.701256513,-0.144337586,"(1652, 9633]",0.303647621734213,-0.442777958968458,0.913770109922577
60402,324.2666667,Temp Forests,1.478590376,-2.26767661,-1.371175445,0.281661644,1.810489447,-1.801750323,0.337637588,0.017357027,1.056720335,1.391964797,0.389881584,-1.009220631,0.504496088,2.669306287,-0.332261809,"[57, 670]",-1.94660352212886,2.23478472237222,2.11853110985147
60404,1510.6,Temp Forests,0.998174423,-1.445920361,-0.546432,0.625470847,1.41021665,-2.063985316,0.332925564,-0.61273913,1.171504361,0.921048828,0.383115757,-0.789554647,0.130621954,2.153396552,-0.329912197,"(670, 1652]",-0.901557606914523,0.0743394827624073,1.05102330209056
60702,487.5333333,Grasslands,-0.668834529,-2.435774878,-1.053532082,-0.665048271,0.917951441,-1.373859158,-0.596175618,-1.455439576,0.986602883,0.379407742,1.241805049,-0.933233946,0.254591185,0.41060859,-0.509761228,"[57, 670]",3.04308645334217,0.604898985680864,-1.72306580365075
60703,3613.066667,Grasslands,-0.23979562,-3.229259732,-1.268832055,-0.819509843,0.573356862,-1.927105053,-0.924662877,-0.734728247,1.211397481,0.674094309,0.382333285,-0.739726639,0.168556375,1.22843714,-0.020272263,"(1652, 9633]",2.57081150449069,-0.535295111365049,1.20534522169937
60704,9633.066667,Grasslands,-0.128660951,-2.70358912,-0.934453954,-0.505122465,0.701646037,-1.560985272,-0.825775546,-0.835874247,1.246537412,0.672439023,0.751706298,-0.627093941,0.268302203,1.30701825,0.003692894,"(1652, 9633]",1.68580217095866,-0.92948883468204,0.29309827341982
60707,1629.8,Grasslands,-0.396241182,-2.54874223,-1.61006665,-1.085677442,0.697376285,-1.640741061,-1.29175736,-1.041137853,1.386468665,0.568466758,0.997178416,-0.781078292,0.453796992,0.765085552,-0.205031023,"(670, 1652]",2.84746061179733,-0.399513578431548,0.28101012652542
60708,1936.333333,Grasslands,0.214494908,-2.118058676,-0.452871823,-0.224793206,0.932280437,-1.541460716,-0.375636753,-0.930212018,1.10882815,0.537369393,1.004077525,-0.804564498,0.124967426,1.525826185,-0.112518649,"(1652, 9633]",1.00250671649791,-0.428981095217186,-0.639432504398988
60709,3090.466667,Grasslands,-0.579094512,-2.60673939,-1.536588009,-0.813078636,0.690373058,-1.451248013,-1.229525985,-1.260520179,1.215462878,0.569075033,1.100946788,-0.756535774,0.403680006,0.71213013,-0.207889695,"(1652, 9633]",2.96387374686195,-0.414950626654209,-0.413357679544412
60710,2125.133333,Grasslands,0.583760721,-1.931942437,-0.488647895,0.044363007,1.10882815,-1.768967123,-0.318955001,-0.530980455,1.250338185,0.673589943,0.667004898,-0.807857616,0.077599895,1.683340722,-0.165212715,"(1652, 9633]",0.295935434257155,-0.452700060981296,0.494994604827861
60801,1159.666667,Grasslands,0.675740822,-1.395870882,-0.033549498,0.724667136,1.150366074,-1.739551595,0.01172756,-0.717832811,1.120441569,0.643472409,0.989488407,-0.74534841,0.064694391,1.742168772,-0.258888041,"(670, 1652]",-0.387505951550384,-0.537308248443244,-0.453291604130749
60802,407.3333333,Grasslands,0.403025387,-1.377129433,0.114839144,1.574351208,1.299744929,-1.653187295,-0.029140864,-0.976786571,1.454560819,0.710295811,0.832693523,-0.59079929,-0.256892536,1.599790359,-0.460135072,"[57, 670]",-0.508722779221473,-1.82844309227291,-0.507717180450999
60803,1052.4,Grasslands,0.779805821,-1.316444094,0.101717343,0.951750979,1.10822704,-1.680818083,0.124149968,-0.691650549,1.200592076,0.67434494,0.745322721,-0.794819802,0.017923817,1.580680785,-0.219665764,"(670, 1652]",-0.550975385183123,-0.81765884012188,-0.45630590433545
60805,649.6,Grasslands,0.851429892,-1.754392726,-0.639136065,1.088542353,1.569351045,-1.758224944,0.282381608,-0.501411863,1.467123598,0.905562749,0.611660476,-0.686386628,0.133903602,2.203791428,-0.345886228,"[57, 670]",-1.44006472625108,-0.513043593641242,0.8863270403938
60904,1159.933333,Grasslands,0.864892654,-1.46224792,-0.744940322,-0.970356975,1.02570711,-2.015911178,-0.593449075,-0.408691409,1.138964608,0.67572631,0.996911377,-0.822512018,0.329628909,1.440168392,-0.233215392,"(670, 1652]",0.724316277984031,0.401070397545981,0.775528884532608
60907,1239.733333,Grasslands,0.063808847,-2.045857557,-0.721727716,-1.154126252,1.006073922,-1.20766545,-0.688131993,-0.776315269,1.286139013,0.568079238,1.524579743,-0.52710117,0.599188399,1.476099087,-0.030620484,"(670, 1652]",0.725438924086881,-0.422838188758523,-0.619488921605931
60908,538.0666667,Grasslands,0.327240613,-1.847833929,-0.102651722,0.333094563,1.004562201,-1.420895642,0.036796926,-1.044496335,1.093834366,0.521834193,0.931574793,-0.764352414,-0.098766409,1.295223095,-0.136377915,"[57, 670]",0.576858390658726,-0.946209363669092,-1.24952310137432
60909,548.4,Grasslands,0.626691458,-2.046489794,-0.501047258,0.215788165,0.854018203,-1.623077611,-0.171823839,-0.51784945,1.39030515,0.557220839,1.048760917,-0.597849783,0.233000426,1.745445051,-0.021935031,"[57, 670]",-0.0928874384793244,-1.18793764824325,-0.0749153675706507
61001,421.6666667,Grasslands,0.723830183,-2.148592944,-0.578595438,0.491453405,1.763099622,-2.202341538,0.209298861,-0.173673651,1.254627793,0.655168465,0.515366497,-0.78779476,-0.154383715,1.743124868,-0.882049735,"[57, 670]",-0.0561425670675919,0.939944145203652,1.28222888623078
61002,929.9333333,Grasslands,0.445621807,-2.018987891,-0.474748622,0.57179573,1.17474184,-2.063441687,-0.093266367,-0.432332441,1.586879735,0.406767919,0.534343476,-0.819934016,-0.174723914,1.335272218,-0.452588275,"(670, 1652]",0.591892242499673,-0.94884898286608,0.693970934356962
61003,1700.333333,Grasslands,0.480263928,-2.370401508,-0.647758516,0.544084221,0.919276162,-2.339409336,-0.055882446,-0.860345276,1.342449523,0.659422094,0.397679884,-0.9282236,-0.119320027,1.221158634,-0.470737751,"(1652, 9633]",1.21044573990876,-0.237035959948089,0.722149758479702
61004,299,Grasslands,0.327582275,-4.229605995,-1.206791831,0.101579186,0.492849845,-2.745005412,-0.332649903,-0.341399315,1.763395943,0.521603888,0.347986032,-0.707359453,-0.041373941,1.507795427,-0.212008328,"[57, 670]",1.82878068889388,-0.864226803291779,2.38140687303175
61006,2340.6,Grasslands,0.211986168,-3.234086354,-1.35363367,-0.10192529,0.742656302,-2.637682005,-0.683854056,-0.415549275,1.229969566,1.046423687,0.068807562,-0.806554219,0.104786327,1.146495908,-0.401460723,"(1652, 9633]",1.97814723225374,0.43164746959637,2.6843340173827
61008,505.2666667,Grasslands,0.997328907,-1.707452969,-0.702434421,1.165672307,1.389850994,-2.044101948,0.388968435,-0.562427833,1.315665326,0.703399776,0.400803024,-0.716392219,-0.153377278,2.064495214,-0.497953456,"[57, 670]",-0.625500595247519,-0.58793226481821,0.777744630780299
61010,568.4666667,Grasslands,0.374545285,-1.968774673,-0.161518578,1.17974691,1.490234247,-1.787768451,-0.274175651,-0.485086053,1.599540242,0.454082281,0.721607273,-0.81648912,-0.280783938,1.270191314,-0.361823497,"[57, 670]",0.00212653623133169,-1.34603749090226,0.398021381495828
61201,1424.066667,Mediterranean Scrub,0.698117355,-1.002255499,-0.387691756,1.194052516,1.475551394,-1.879686671,0.091501025,-1.017496876,1.347264069,0.587453119,0.486431457,-0.796918641,-0.082010401,1.801193965,-0.1297272,"(670, 1652]",-0.594528775919513,-1.50013881995533,0.345240543185942
61304,5580.133333,Deserts & Drylands,-0.246790308,-2.539722121,-1.023194516,-0.677870357,0.79453905,-1.491746557,-0.830944323,-0.934502636,1.239046453,0.468289484,0.891311657,-0.69904431,0.321137478,1.180547501,0.01350678,"(1652, 9633]",1.9453414487423,-0.809363265110127,-0.0762047104278139
61305,1022.4,Deserts & Drylands,0.015058181,-1.860508823,-0.971037837,-0.654285351,0.864432434,-1.614653258,-0.779216978,-0.922629674,1.235548761,0.401019452,0.951446198,-0.780652972,0.335175917,0.960184943,-0.012332068,"(670, 1652]",1.76534876874804,-0.764192208859608,-0.127682881609036
61306,309.2,Deserts & Drylands,-0.919987378,-2.552122802,-1.037548701,0.057044262,0.557351175,-1.494849776,-0.807521613,-2.235675417,1.05307578,-0.122129846,0.965144461,-1.106727569,-0.105736711,0.75109133,0.179764693,"[57, 670]",3.8823325242808,-1.68785775277614,-2.15098664425183
61307,621.6,Deserts & Drylands,0.576032112,-1.236185247,-0.541857206,-0.136926408,1.159502042,-1.676994813,-0.277640863,-0.841690369,1.224649907,0.441939614,1.148086586,-0.966810379,0.24861665,1.226556331,-0.239551076,"[57, 670]",0.558596135810164,-0.0669462294544704,-0.61810179588627
61308,876.3333333,Deserts & Drylands,-0.788088776,-2.483572832,-0.894337715,-0.298636678,1.042969843,-1.094669156,-0.759818792,-1.706123671,1.054494697,0.335446828,1.483056038,-0.760662121,0.213663123,0.773214048,-0.106293658,"(670, 1652]",2.4065154969217,-0.683498193812041,-1.96113144360922
61309,613.3333333,Deserts & Drylands,-0.095640933,-2.223377285,-1.16470998,-0.475096218,0.747437252,-1.760624955,-0.56112531,-1.108747008,1.078025921,0.672609278,0.97417202,-0.891995342,0.09092345,0.778818506,-0.277591705,"[57, 670]",2.25290076183689,-0.0783660176236662,-0.373821457843177
61312,250.8,Deserts & Drylands,-0.231591569,-1.453703003,-0.353822468,0.362165177,1.035805279,-1.154994045,-0.596571581,-1.478667681,1.159393653,0.300973873,1.31521359,-0.811483818,0.227473178,1.465028517,0.206198913,"[57, 670]",0.832980469697353,-1.65097986722866,-1.70585628907891
61314,541.5333333,Deserts & Drylands,0.078433246,-1.518417528,-0.281477812,0.209872565,1.035261766,-1.421004731,-0.48783177,-1.200947987,0.953720573,0.386560777,1.004228618,-0.851852274,0.096908709,1.608299157,0.122221829,"[57, 670]",0.866538239293887,-1.03889610754725,-1.06895270721985
61315,1105.533333,Deserts & Drylands,0.755259337,-1.312326897,-0.362165177,0.936110726,1.228246674,-1.913677456,-0.024847849,-0.935473016,1.501167171,0.350480034,0.775446202,-0.952500261,-0.28253087,1.414968958,-0.285293735,"(670, 1652]",0.238053468630863,-1.4445250399722,-0.282313073138657
61316,1169.8,Deserts & Drylands,0.194866138,-1.767371198,0.023049611,0.536911855,1.001933078,-1.571643664,-0.254299269,-0.988874597,1.159536092,0.632581742,0.81406363,-0.884186515,-0.051706687,1.537406177,-0.154761151,"(670, 1652]",0.490637368974815,-0.825671815889932,-0.73926040949782
61401,1710.733333,Trop/Subtrop Forests,-0.167774595,-2.089890089,-1.242270119,-0.994807166,0.94948775,-1.412355193,-0.88048482,-0.986712617,1.276861232,0.565996466,1.231646491,-0.711259684,0.388500204,0.827366958,-0.219559649,"(1652, 9633]",1.95838555093714,-0.326020116063608,-0.385241864628737
61402,876.1333333,Trop/Subtrop Forests,-0.355709119,-2.093584145,-1.2643567,-0.720565174,0.69913371,-1.599989975,-0.732369493,-1.333737334,1.09725983,0.168737248,1.154708378,-1.020403217,0.134369873,0.797223629,-0.115361217,"(670, 1652]",2.97343720720993,-0.435874209145653,-1.16791063622569
61403,1859.733333,Trop/Subtrop Forests,-0.165744032,-2.072647574,-1.177828251,-1.074700156,0.854331503,-1.547998562,-0.876964698,-1.046833938,1.148643688,0.51600881,1.164626098,-0.825470535,0.269338815,0.918762264,-0.285668396,"(1652, 9633]",2.36876484505849,-0.0275108600325355,-0.512985445044655
61404,696.8666667,Trop/Subtrop Forests,-0.035689269,-1.464831506,-0.370804783,-0.138834238,1.074229809,-1.248779948,-0.56534946,-1.363029796,1.084816355,0.279228136,1.172650078,-0.860726851,0.171934822,1.180499986,-0.077320518,"(670, 1652]",1.36765133523401,-0.859731965550866,-1.64989596077365
61405,489.5333333,Trop/Subtrop Forests,-0.454534735,-2.28336007,-1.423202223,-0.417850026,1.00558893,-1.293688031,-0.914195862,-1.435380857,0.950456979,0.689022067,1.149053296,-0.931740435,0.155039115,0.27982716,-0.528356023,"[57, 670]",2.9265675721455,0.472027542542728,-1.26971460540068
61406,1776.666667,Trop/Subtrop Forests,-0.318111368,-2.443478178,-1.499813941,-0.863048165,0.811313579,-1.578826929,-0.919244502,-1.123673996,1.205380548,0.479357443,0.932759238,-0.897139538,0.419317025,0.590590289,-0.383489151,"(1652, 9633]",2.87801268183206,0.294992750825617,-0.370825911534766
61407,593.4,Trop/Subtrop Forests,-0.15514889,-1.617013047,-0.923219451,-0.54046279,0.698191568,-1.428279567,-0.627269943,-1.277621357,1.306177197,0.356668101,1.363081876,-0.627000649,0.159783507,1.039314908,0.021730336,"[57, 670]",1.73422551709682,-1.76019245717061,-1.14590756341156
70106,1255.2,Trop/Subtrop Forests,0.086950473,-2.209870145,-1.441439821,-0.632372738,0.787134664,-1.714860133,-0.674758945,-0.676420969,1.112202921,0.586761829,0.716030294,-0.793912948,-0.101579186,0.866557124,-0.339944844,"(670, 1652]",2.38156129720794,-0.430897317083203,0.198414089674008
70113,386.4666667,Trop/Subtrop Forests,-0.103723104,-2.160464586,-1.780759802,-0.740317243,0.66777703,-2.190828553,-0.555936155,-0.989808505,1.016871386,0.217400255,0.739648048,-0.846436959,0.20123215,0.572591427,-0.413985349,"[57, 670]",3.31928039769467,0.140405305783283,0.194827365978781
70202,960.9333333,Trop/Subtrop Forests,0.190587803,-1.683740679,-1.196752664,0.104151336,0.912865495,-1.689586831,-0.453375181,-0.859903078,1.14886106,0.525442971,0.829017714,-0.858716469,0.024411472,0.950090521,-0.368508197,"(670, 1652]",1.64334062669792,-0.498409980061294,-0.325234203844397
70701,84.73333333,Grasslands,0.420347715,-1.996482466,-1.785949841,0.691650549,1.557641324,-1.797711415,0,-0.098243269,1.318282949,1.729132292,0.565913049,-0.778439063,0.258339173,1.740760063,-0.617723419,"[57, 670]",-1.0486170569789,0.996543430031254,2.18216939052163
70702,322.3333333,Grasslands,0.433622667,-1.10734328,-0.971185553,-0.114839144,0.920220671,-1.862421998,-0.420650408,-0.809128887,1.088858817,0.402336984,1.153326888,-1.035952778,0.134043446,1.285786364,-0.272877477,"[57, 670]",1.22601361278994,-0.077187408792524,-0.512890210050885
80101,4235.266667,Trop/Subtrop Forests,-0.079850309,-2.357367766,0.080749465,-0.301780131,0.920588542,-1.614969169,0.351389688,-1.714515897,0.942925553,0.538254829,0.956987417,-1.008944294,0.429547364,0.788131646,-0.327483251,"(1652, 9633]",1.50003641594683,1.04082467217842,-1.96245728735079
80102,4959.933333,Trop/Subtrop Forests,0.009635975,-2.385716971,0.005756942,-0.240092779,0.881592694,-1.521688573,0.118423595,-1.561714407,1.060436437,0.580589769,0.945284349,-0.859575555,0.361485863,0.990409175,-0.190604428,"(1652, 9633]",1.23717029690998,0.221113801231879,-1.589735140702
80401,1590.266667,Temp Forests,1.964158446,-1.542754594,0.715960971,1.156462745,1.147592482,-1.580199981,0.16418362,-0.499404873,1.742392139,0.823461357,0.73865624,-0.547314195,0.374763651,2.487564261,0.004334442,"(670, 1652]",-2.74527738614381,-1.63078775460289,0.139424296904313
80402,5242.933333,Temp Forests,1.326170801,-1.307556604,0.854579416,0.756899193,1.390561913,-1.764706956,0.315077233,-0.380568697,1.564544798,0.721676994,0.805793188,-0.732471111,0.454163115,1.809202248,-0.211552076,"(1652, 9633]",-2.09691611781571,-0.35035256672936,0.121765793506897
80403,776.8666667,Temp Forests,1.447359291,-0.587956026,0.05650582,0.761482362,1.14474771,-1.720494375,0.045968804,-0.306985629,1.411988173,0.861639528,1.104851588,-0.731382134,0.354278716,2.10181644,-0.142328484,"(670, 1652]",-2.0148452185637,-0.773181033110986,0.0771308364280649
