GlobalID,ECO_ID
G330813,60146
G043296,31203
G269571,60146
G029700,60174
G271069,80434
G146851,50303
G064098,50516
G155438,50413
G041382,80102
G067661,50405
G228098,60111
G284542,80516
G311468,40118
G195412,60232
G049264,10704
G260381,60308
G171749,31203
G086968,60146
G036513,41303
G211630,10705
G023343,40137
G071689,80446
G181747,11002
G091749,50302
G030895,60129
G079718,80433
G287254,60169
G238221,60129
G310939,10117
G154081,31314
G275026,51304
G008445,31009
G277859,60145
G009696,81019
G284589,81211
G068588,60211
G101704,80101
G011195,51117
G088647,60109
G246045,60101
G327351,80409
G168955,40203
G027396,40128
G093837,60310
G071611,31202
G201098,60105
G279195,60124
G158105,50404
G223294,40102
G273922,60211
G161120,80607
G313064,50811
G295443,40103
G305770,30111
G264715,10117
G008649,60119
G272534,51203
G254722,10113
G278032,50510
G024107,60211
G142725,80402
G325527,40137
G099625,31009
G108701,60209
G268702,60127
G077900,60201
G037546,81321
G313688,10117
G156074,60310
G024656,60202
G113267,50416
G017741,81014
G013976,60707
G204380,60129
G105288,60217
G102598,60105
G045269,80440
G090959,60708
G158214,81214
G158719,40159
G099022,50605
G188174,40202
G106162,80439
G091060,61002
G025065,10702
G135753,30707
G319828,31309
G053288,81215
G014167,40136
G157535,81216
G135728,60158
G040540,51309
G025562,60709
G262021,60307
G053761,60204
G088330,61003
G313356,60121
G008054,80402
G247728,80520
G277859,11209
G045327,80437
G284185,80401
G332646,60160
G140995,80505
G273168,50413
G092826,50701
G168556,61006
G016463,10702
G138087,30725
G179235,11206
G272822,30116
G183126,10402
G051718,31314
G159754,60310
G163132,60121
G082560,81002
G175256,60308
G027369,60103
G148948,60173
G102191,30725
G117407,60710
G329443,30125
G151142,60124
G277769,80904
G032651,10706
G277217,50607
G161178,60182
G011460,30116
G114511,80428
G191279,50412
G326120,30124
G013664,40146
G125111,50617
G279980,40137
G077727,60154
G285606,80406
G247564,80810
G170486,50519
G284360,80441
G156642,60156
G335763,40121
G084253,50801
G220852,11209
G133743,81211
G169852,80425
G268232,60228
G047840,60140
G134871,61305
G126237,80417
G008369,60177
G190884,60168
G010748,51305
G190784,81207
G304402,60174
G193809,60214
G298909,60150
G212537,10113
G038269,50414
G132938,70202
G009775,81330
G027091,40137
G155515,10115
G138565,81106
G110292,80402
G288789,80440
G218131,60309
G099670,10120
G150494,60101
G187954,60178
G292653,80408
G312409,30107
G017428,80511
G146751,11301
G258879,11208
G189340,60129
G113723,80428
G304020,30907
G005773,60161
G215644,10703
G132278,50815
G104520,60163
G142469,60120
G117323,60121
G041198,50503
G313017,80605
G294415,50413
G153144,50517
G213896,60802
G018754,81209
G103298,80814
G315396,40146
G042930,81215
G162698,31322
G321485,30707
G334976,40149
G143964,30704
G113137,81205
G193474,60104
G078915,60156
G084613,50522
G266087,61304
G106059,60209
G241285,31322
G097714,60121
G041460,60148
G045123,50516
G305964,60125
G038682,81209
G019063,51313
G030789,61308
G045125,51201
G150333,80412
G259730,51101
G077685,50415
G209153,10117
G057441,50412
G271288,81114
G173567,80433
G025356,60153
G096414,60145
G029647,30111
G006591,81215
G286358,80408
G237776,40106
G096603,10802
G192894,31004
G253029,50605
G268222,30719
G204697,50518
G142652,80516
G107689,60119
G215687,80101
G167431,40149
G109824,80518
G312469,50201
G064029,80102
G193239,30713
G073250,10117
G105625,60308
G157904,30715
G314601,80101
G141978,60160
G095378,70106
G262765,80405
G076112,40119
G250208,81017
G299074,80403
G279708,50404
G193536,81209
G314582,81211
G178171,60146
G001460,50302
G008374,80413
G149787,40149
G142093,10402
G090222,40143
G026179,80402
G295245,80409
G099611,80432
G047719,51310
G291947,50506
G163651,60125
G264388,50302
G158203,81222
G274530,60125
G136714,11401
G333230,60157
G035718,50804
G248429,80441
G291268,51305
G006322,10409
G014834,60174
G262390,50405
G101487,80426
G294904,50615
G035727,60216
G329852,31004
G307597,30107
G263111,60216
G301122,40149
G153751,40115
G144248,60310
G107804,50517
G052300,31004
G284306,60160
G170250,30116
G179361,50529
G164727,60145
G295268,80502
G065439,60310
G286788,80436
G238159,80102
G095548,40149
G287109,80501
G247944,50601
G033499,10703
G038575,80446
G231702,60310
G111348,40137
G199832,60136
G151322,60210
G268435,60105
G264608,51311
G303551,60104
G065487,60211
G246825,31008
G007958,50804
G049656,81332
G268976,60310
G051619,50414
G100948,60801
G154702,40161
G174878,50512
G093833,61315
G287200,60143
G157996,60235
G223175,60112
G044323,30120
G034733,40141
G259388,50410
G245753,80516
G332551,30114
G092952,30716
G132571,50303
G322334,61010
G112049,60136
G331541,80608
G024027,10115
G138409,31203
G272434,30707
G308502,11304
G133805,40123
G058048,60160
G330166,60801
G116926,10409
G062001,51104
G187039,40112
G090765,60140
G330144,60135
G265079,60404
G164664,60145
G237086,60178
G109454,31014
G152562,80440
G035546,51312
G291850,80519
G048680,40120
G102175,61304
G269122,60167
G165187,60402
G133809,30714
G052036,41301
G125675,41001
G259675,80421
G180607,30117
G204018,10701
G213274,10113
G143805,81201
G155490,60165
G026523,40103
G268393,30725
G136736,10707
G112742,81020
G044701,10402
G116796,60132
G266010,31009
G263079,30725
G090219,30118
G040453,80418
G004922,40212
G263892,50528
G142635,40149
G322369,81321
G100837,51112
G262340,31005
G033160,40163
G048652,10402
G058342,60232
G082236,80608
G052636,51302
G263379,11208
G189341,60704
G115900,30130
G001648,40163
G018031,50701
G084636,50302
G148709,11304
G098251,80412
G278280,81022
G138487,51305
G299941,40102
G206892,40163
G009239,50416
G078717,60137
G292831,80420
G066543,10803
G174410,60130
G291240,80413
G149569,80433
G133211,80410
G224138,50609
G113556,50510
G101956,30101
G270027,60166
G032685,10706
G101448,81210
G043626,61002
G313383,50510
G186743,60304
G158377,30704
G315103,60710
G205199,10120
G080109,80406
G327387,60178
G269937,40119
G270871,81208
G185276,50516
G146336,80406
G309791,60154
G058425,60145
G100375,81208
G211808,40130
G118570,60103
G064653,11207
G292484,51303
G152563,40170
G157881,30125
G257537,60170
G010359,81207
G052106,50413
G033049,50303
G054044,81211
G230442,60101
G129459,50807
G144585,60235
G026256,50519
G275516,31012
G215655,80401
G284412,40118
G196221,30723
G323574,81213
G336032,81321
G115286,30102
G115330,30704
G063518,50413
G141620,60308
G333193,40118
G029831,60135
G128047,30117
G135753,30125
G285998,80516
G196263,60125
G024121,51312
G175638,81221
G184258,61304
G025129,60160
G258904,51201
G328973,40149
G107904,30717
G058176,50416
G150663,50503
G149735,80518
G307749,40137
G079593,11305
G079157,81215
G139197,81303
G054092,80436
G008373,30719
G024600,81212
G266762,60148
G060930,60404
G273469,31314
G168982,31003
G249790,30117
G150855,80441
G085345,50511
G184898,80406
G009970,50407
G242601,80405
G172253,81215
G170067,81216
G015849,30107
G210783,60160
G253482,30709
G257762,40144
G068759,61008
G167708,60121
G019938,80428
G080659,81215
G277408,50411
G122860,80608
G264348,60121
G224992,41001
G096455,60708
G302743,60164
G305024,10113
G325682,51203
G053583,30116
G067566,80427
G264684,31311
G153029,50815
G097541,50524
G332078,60118
G330808,81205
G058023,30715
G099376,50802
G115266,31314
G041790,80402
G109397,80609
G021810,11304
G160822,81215
G071753,60204
G086180,60104
G050350,40171
G080426,80436
G216063,80101
G335068,40128
G115280,80413
G099004,80610
G026614,31015
G021091,31014
G104071,60107
G330813,51310
G014965,60180
G204210,10106
G263003,60801
G214198,30102
G134778,80101
G099067,80510
G089629,60178
G231387,31015
G186717,60709
G067547,50302
G113133,50606
G156153,30705
G196501,60704
G246700,81330
G294127,40118
G204050,10403
G251501,60309
G333252,60704
G298693,60710
G118682,11204
G260526,51201
G145610,30202
G260718,51306
G011647,60153
G179931,81219
G203738,30110
G101514,80101
G099327,81209
G020380,10123
G149618,80501
G206335,40158
G065463,60230
G120139,40102
G085945,51305
G262452,81222
G082096,50613
G021085,30115
G113950,50401
G318311,51101
G327313,80504
G137416,10705
G315612,60124
G311735,80415
G253502,10709
G000004,31011
G269982,30117
G203522,60129
G209753,11001
G137409,31312
G010359,81303
G115373,40209
G262026,51301
G066159,30704
G037834,50302
G108299,10701
G190491,10702
G156844,60125
G183881,60105
G158105,80807
G143804,81221
G080026,81317
G239104,50606
G027017,70109
G080457,11003
G279543,40158
G180454,30106
G216524,60309
G280643,60303
G232468,60136
G187725,60166
G289646,81110
G186363,51304
G022280,60166
G121695,40140
G265027,30124
G313377,50514
G240668,10412
G008649,80516
G056865,31012
G185267,81302
G033496,40210
G161529,30717
G335211,40210
G167730,60103
G155571,81216
G288397,31320
G327121,60103
G318916,60127
G185761,30707
G314987,60235
G042828,80402
G226729,41301
G264657,30716
G067740,60162
G292557,80402
G248200,40114
G106340,60147
G094857,80415
G113448,10414
G182449,40144
G124480,60153
G113512,50407
G137728,60152
G088001,60118
G260049,60124
G272539,50805
G263140,50517
G271021,61201
G277733,60201
G154999,40137
G210861,60129
G185413,81207
G166836,11203
G280402,60703
G096835,60204
G268994,30707
G147900,61401
G296843,60174
G019413,11204
G124871,80441
G255146,10801
G083971,81107
G009188,81022
G083483,50501
G193579,80415
G322370,50813
G043044,80424
G149060,60165
G068444,51313
G033018,10113
G283585,81017
G097965,50507
G250407,80436
G278514,50529
G158769,41405
G162588,31322
G163349,60169
G203199,30130
G044336,60104
G003611,40202
G277233,60176
G181012,60182
G304004,30712
G045259,80445
G261345,50414
G284730,30101
G107936,60104
G001201,81307
G083792,80412
G010427,50516
G143685,30908
G314548,81201
G019542,81006
G065381,80511
G046947,60104
G323650,61003
G251931,60153
G196809,80440
G008003,51306
G152294,40137
G153022,80805
G270251,40118
G240786,60112
G321285,60210
G011523,30709
G175055,40118
G057553,80607
G095431,31009
G146035,30111
G267348,81208
G114612,50517
G271775,80426
G176194,80402
G307878,40123
G234413,60121
G161861,61304
G266366,50503
G245934,60164
G115677,50416
G312428,80416
G206400,60142
G120935,30723
G052491,51303
G131216,60704
G172408,50601
G008950,81201
G292666,81305
G192663,31203
G010655,51202
G285147,81110
G089234,61201
G292600,50526
G138997,51309
G284587,80432
G090297,40149
G215617,30117
G323507,60142
G017496,80408
G185688,31003
G259316,50201
G277242,50402
G182292,60124
G101264,80437
G188174,60153
G172483,50606
G256540,60109
G092861,50302
G092952,10402
G042973,30705
G292511,60121
G145095,80417
G074727,60129
G149719,30102
G279803,50402
G005683,61407
G106451,60182
G170627,80503
G059492,30710
G266732,30704
G097797,80101
G216482,80402
G174921,10406
G333922,60150
G213872,51303
G167311,10120
G277618,60404
G174569,60118
G235836,40170
G185668,60150
G172552,60704
G162225,50814
G266734,50805
G189706,60158
G188589,30704
G103947,60142
G248407,10412
G116113,50606
G136507,11304
G261385,50412
G034691,81212
G257328,60109
G237545,80445
G313035,80433
G067583,50410
G174220,40138
G286185,81205
G274122,50529
G239640,60118
G148001,11209
G187782,60162
G080068,81019
G260049,60102
G254777,40111
G162047,80611
G038848,80102
G111704,61005
G245062,60169
G229291,60121
G080354,81017
G213677,51310
G145883,50517
G035104,30130
G315892,60137
G259488,50414
G082922,50601
G168287,60150
G163492,60115
G327532,60178
G204373,60105
G012291,81215
G155134,10702
G303893,60154
G273263,60309
G114576,10401
G107981,40150
G088829,60174
G068446,50512
G238917,10117
G086018,81320
G205115,10706
G115579,81203
G029023,60135
G202707,30114
G078717,60129
G010937,80443
G120673,60180
G051509,50603
G252872,11303
G173283,30107
G106793,40159
G159376,51201
G160765,80510
G121555,40103
G089894,60129
G153174,30719
G029579,51201
G179268,81222
G087370,60130
G162293,81214
G023253,60709
G105432,30715
G114774,11201
G261337,80610
G181333,40137
G266327,81221
G151091,60101
G003940,60167
G038202,11210
G290594,50516
G272419,30722
G065005,80518
G006876,31203
G073353,30117
G168165,50412
G334510,40104
G129749,60135
G272954,60211
G077401,81201
G213573,11003
G277487,80426
G275988,70105
G170374,30108
G196070,60166
G079791,30717
G089808,31203
G270288,60104
G333493,11001
G097783,81022
G177047,40163
G240813,60113
G239172,51202
G272339,70701
G207006,11204
G073425,40502
G269347,30721
G095801,60310
G020141,80814
G044519,31322
G075083,60178
G107601,60909
G024869,60703
G009959,60704
G254623,60146
G112990,50411
G170842,31314
G186920,30704
G000274,60207
G005683,60119
G256345,30101
G271033,81212
G021097,30109
G158874,80518
G306854,60124
G265831,10409
G280927,40401
G196614,60233
G146136,60163
G151915,60704
G104124,40137
G051000,60145
G158364,30722
G310032,50302
G115505,30114
G090920,50415
G068889,81201
G132172,11301
G062633,31203
G045327,80441
G312568,60710
G016919,60404
G052371,61010
G293092,80436
G175856,11310
G149793,80415
G154527,60217
G079761,61315
G115799,10408
G330467,51304
G188515,81209
G249560,70105
G261264,80423
G035854,80439
G311974,60173
G113515,11003
G089923,60132
G323047,50413
G147222,81221
G031433,10121
G026279,10409
G016087,30125
G051483,50503
G093258,60104
G277782,30705
G203625,60174
G081757,80509
G077283,50408
G010342,60301
G079455,80610
G132160,30101
G302344,40134
G183785,80425
G214298,30715
G138834,51201
G247261,80406
G205132,60121
G098316,80513
G019456,50701
G169586,80404
G110729,80421
G236455,40172
G260586,80445
G327414,80901
G200102,60121
G116658,30723
G045182,80406
G043500,60136
G118069,30115
G322851,60165
G033627,60122
G083182,81021
G270193,80419
G294701,80415
G142931,40168
G100659,81221
G168612,50408
G160131,80402
G045219,50407
G260106,10402
G205662,40202
G187853,40118
G259951,80814
G097096,81014
G334673,40103
G263436,81216
G280236,60160
G287025,80415
G332707,30712
G287047,81201
G103292,50302
G144044,30111
G318673,80514
G016140,30107
G262923,60703
G192811,60132
G295077,80516
G216520,80402
G136415,10802
G141414,80444
G190624,60227
G250594,80511
G136089,11209
G137648,31203
G133130,50814
G064000,30722
G276783,60102
G313350,31004
G076320,61315
G047498,80810
G002827,60104
G149487,50511
G021111,30102
G169506,60230
G075634,60148
G321849,11202
G050877,11210
G042628,50512
G156016,60207
G016483,80421
G263800,51303
G009400,40124
G175324,81208
G151596,40119
G214119,50603
G319231,60801
G321528,60107
G155473,50518
G186291,60145
G155609,51307
G097139,60222
G269629,51310
G194106,60103
G206270,60136
G296715,30126
G050698,50805
G134657,40123
G163588,60129
G331058,60129
G006724,10401
G154042,30127
G172090,50401
G228620,60703
G112987,61006
G107092,61304
G129756,30721
G283249,31004
G106431,60141
G112185,60101
G146111,60205
G122801,60121
G277470,80417
G084039,81327
G205921,50815
G168231,40172
G098790,60129
G099529,80408
G146115,60119
G199145,30111
G006997,31322
G071248,11002
G104885,11301
G008352,60404
G021816,60235
G262109,81201
G072843,51302
G274039,81211
G273775,81003
G146860,60129
G106326,60166
G332175,30713
G156514,11301
G023629,60129
G100709,80510
G146792,60307
G231756,81002
G317399,60125
G138135,31203
G012261,81221
G021131,31004
G096830,60148
G194849,60226
G298286,60178
G284574,80426
G258894,11203
G174768,80426
G261510,81330
G102271,60707
G270045,31012
G332019,50402
G031433,60904
G204186,10117
G103735,50529
G138684,50813
G286345,31015
G117980,50302
G220890,11207
G284397,80440
G261113,50602
G297829,50411
G216343,60137
G008568,50407
G042862,80801
G328431,80417
G332005,50410
G255131,80412
G216337,60182
G175868,30707
G153445,50813
G064218,81014
G208888,30117
G107254,10406
G186722,30707
G135235,30712
G327468,80440
G268077,60146
G044495,30707
G201758,60125
G266308,51313
G188509,50814
G205400,60115
G318274,51117
G313697,80514
G071187,80428
G013946,81221
G283848,80901
G265840,50403
G323558,50409
G042241,50814
G174089,60104
G242601,80445
G016235,60704
G298959,50812
G240145,30120
G198300,30701
G257160,60153
G062745,51305
G147426,81221
G079757,60227
G156517,11305
G251967,60176
G318928,40137
G266312,51305
G214794,60709
G080423,80401
G255631,60145
G193511,50801
G330249,30103
G162164,60309
G186689,60217
G251473,50409
G331549,50508
G294962,80518
G035335,60310
G146298,60136
G204391,60182
G136522,10409
G297154,11003
G065178,40172
G256018,60105
G142391,61304
G118853,10705
G088838,60201
G071349,30101
G140248,81315
G316080,60305
G125906,80436
G332461,40146
G112964,50603
G282603,10803
G045727,80405
G207867,11202
G051723,31009
G145811,60309
G203253,31311
G100143,80907
G045044,80425
G329693,60704
G115593,81330
G043373,60121
G311102,60235
G228918,60145
G008488,60146
G264139,80445
G156487,80415
G198409,60124
G216453,51307
G299797,40155
G248290,80414
G216435,80416
G046010,50802
G270353,10701
G163690,80415
G297126,10408
G294284,80434
G127256,11002
G115536,40163
G021310,31012
G157724,80410
G335910,11309
G263868,81006
G137402,31312
G154379,80421
G216146,10405
G265154,40149
G331056,60170
G001481,31007
G085208,80604
G269595,50302
G266465,60160
G127221,80516
G010579,50813
G207935,11209
G205806,80101
G188039,60148
G100507,80432
G032935,60163
G172148,81208
G100243,50413
G110419,60223
G304141,30721
G030130,61405
G071700,80421
G315093,60139
G106337,60707
G148152,31203
G330143,60703
G133091,81215
G058316,50302
G298521,30117
G102772,60107
G277227,50503
G241858,30701
G044259,50302
G216394,51203
G076644,80434
G099225,11001
G063654,11209
G113738,81114
G129420,60111
G304250,40144
G299805,60136
G299145,80519
G137699,60180
G195028,30707
G281787,10402
